word	intval	ordinal	status	correction
tweehonderdtweeenzestigduizendste	262000	True	lacking-trema-or-hyphen	tweehonderdtweeënzestigduizendste
tweeonderdtweeenzestigduizendste	262000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderdtweeënzestigduizendste
tweehonderdentweeenzestigduizendste	262000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdentweeënzestigduizendste
tweehonderdtweeëntzestigduizendste	262000	True	Flemish t-variant	tweehonderdtweeënzestigduizendste
tweeonderdtweeëntzestigduizendste	262000	True	Flemish t-variant,h-less honderd	tweehonderdtweeënzestigduizendste
tweehonderdentweeëntzestigduizendste	262000	True	Flemish t-variant,honderd_met_en	tweehonderdentweeënzestigduizendste
tweehonderdtwee-entzestigduizendste	262000	True	Flemish t-variant,hyphen_variant	tweehonderdtwee-enzestigduizendste
tweeonderdtwee-entzestigduizendste	262000	True	Flemish t-variant,hyphen_variant,h-less honderd	tweehonderdtwee-enzestigduizendste
tweehonderdentwee-entzestigduizendste	262000	True	Flemish t-variant,hyphen_variant,honderd_met_en	tweehonderdentwee-enzestigduizendste
tweehonderdtweeentzestigduizendste	262000	True	Flemish t-variant,lacking-trema-or-hyphen	tweehonderdtweeënzestigduizendste
tweeonderdtweeentzestigduizendste	262000	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweehonderdtweeënzestigduizendste
tweehonderdentweeentzestigduizendste	262000	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	tweehonderdentweeënzestigduizendste
tweehonderddrieënzestigduizendste	263000	True		None
tweeonderddrieënzestigduizendste	263000	True	h-less honderd	tweehonderddrieënzestigduizendste
tweehonderdendrieënzestigduizendste	263000	True	honderd_met_en	None
tweehonderddrie-enzestigduizendste	263000	True	hyphen_variant	None
tweeonderddrie-enzestigduizendste	263000	True	hyphen_variant,h-less honderd	tweehonderddrie-enzestigduizendste
tweehonderdendrie-enzestigduizendste	263000	True	hyphen_variant,honderd_met_en	None
tweehonderddrieenzestigduizendste	263000	True	lacking-trema-or-hyphen	tweehonderddrieënzestigduizendste
tweeonderddrieenzestigduizendste	263000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderddrieënzestigduizendste
tweehonderdendrieenzestigduizendste	263000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdendrieënzestigduizendste
tweehonderddrieëntzestigduizendste	263000	True	Flemish t-variant	tweehonderddrieënzestigduizendste
tweeonderddrieëntzestigduizendste	263000	True	Flemish t-variant,h-less honderd	tweehonderddrieënzestigduizendste
tweehonderdendrieëntzestigduizendste	263000	True	Flemish t-variant,honderd_met_en	tweehonderdendrieënzestigduizendste
tweehonderddrie-entzestigduizendste	263000	True	Flemish t-variant,hyphen_variant	tweehonderddrie-enzestigduizendste
tweeonderddrie-entzestigduizendste	263000	True	Flemish t-variant,hyphen_variant,h-less honderd	tweehonderddrie-enzestigduizendste
tweehonderdendrie-entzestigduizendste	263000	True	Flemish t-variant,hyphen_variant,honderd_met_en	tweehonderdendrie-enzestigduizendste
tweehonderddrieentzestigduizendste	263000	True	Flemish t-variant,lacking-trema-or-hyphen	tweehonderddrieënzestigduizendste
tweeonderddrieentzestigduizendste	263000	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweehonderddrieënzestigduizendste
tweehonderdendrieentzestigduizendste	263000	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	tweehonderdendrieënzestigduizendste
tweehonderdvierenzestigduizendste	264000	True		None
tweeonderdvierenzestigduizendste	264000	True	h-less honderd	tweehonderdvierenzestigduizendste
tweehonderdenvierenzestigduizendste	264000	True	honderd_met_en	None
tweehonderdvierentzestigduizendste	264000	True	Flemish t-variant	tweehonderdvierenzestigduizendste
tweeonderdvierentzestigduizendste	264000	True	Flemish t-variant,h-less honderd	tweehonderdvierenzestigduizendste
tweehonderdenvierentzestigduizendste	264000	True	Flemish t-variant,honderd_met_en	tweehonderdenvierenzestigduizendste
tweehonderdvijfenzestigduizendste	265000	True		None
tweeonderdvijfenzestigduizendste	265000	True	h-less honderd	tweehonderdvijfenzestigduizendste
tweehonderdenvijfenzestigduizendste	265000	True	honderd_met_en	None
tweehonderdvijfentzestigduizendste	265000	True	Flemish t-variant	tweehonderdvijfenzestigduizendste
tweeonderdvijfentzestigduizendste	265000	True	Flemish t-variant,h-less honderd	tweehonderdvijfenzestigduizendste
tweehonderdenvijfentzestigduizendste	265000	True	Flemish t-variant,honderd_met_en	tweehonderdenvijfenzestigduizendste
tweehonderdzesenzestigduizendste	266000	True		None
tweeonderdzesenzestigduizendste	266000	True	h-less honderd	tweehonderdzesenzestigduizendste
tweehonderdenzesenzestigduizendste	266000	True	honderd_met_en	None
tweehonderdzesentzestigduizendste	266000	True	Flemish t-variant	tweehonderdzesenzestigduizendste
tweeonderdzesentzestigduizendste	266000	True	Flemish t-variant,h-less honderd	tweehonderdzesenzestigduizendste
tweehonderdenzesentzestigduizendste	266000	True	Flemish t-variant,honderd_met_en	tweehonderdenzesenzestigduizendste
tweehonderdzevenenzestigduizendste	267000	True		None
tweeonderdzevenenzestigduizendste	267000	True	h-less honderd	tweehonderdzevenenzestigduizendste
tweehonderdenzevenenzestigduizendste	267000	True	honderd_met_en	None
tweehonderdzeuvenenzestigduizendste	267000	True		tweehonderdzevenenzestigduizendste
tweeonderdzeuvenenzestigduizendste	267000	True	h-less honderd	tweehonderdzevenenzestigduizendste
tweehonderdenzeuvenenzestigduizendste	267000	True	honderd_met_en	tweehonderdenzevenenzestigduizendste
tweehonderdzevenentzestigduizendste	267000	True	Flemish t-variant	tweehonderdzevenenzestigduizendste
tweeonderdzevenentzestigduizendste	267000	True	Flemish t-variant,h-less honderd	tweehonderdzevenenzestigduizendste
tweehonderdenzevenentzestigduizendste	267000	True	Flemish t-variant,honderd_met_en	tweehonderdenzevenenzestigduizendste
tweehonderdzeuvenentzestigduizendste	267000	True	Flemish t-variant	tweehonderdzevenenzestigduizendste
tweeonderdzeuvenentzestigduizendste	267000	True	Flemish t-variant,h-less honderd	tweehonderdzevenenzestigduizendste
tweehonderdenzeuvenentzestigduizendste	267000	True	Flemish t-variant,honderd_met_en	tweehonderdenzevenenzestigduizendste
tweehonderdachtenzestigduizendste	268000	True		None
tweeonderdachtenzestigduizendste	268000	True	h-less honderd	tweehonderdachtenzestigduizendste
tweehonderdenachtenzestigduizendste	268000	True	honderd_met_en	None
tweehonderdachtentzestigduizendste	268000	True	Flemish t-variant	tweehonderdachtenzestigduizendste
tweeonderdachtentzestigduizendste	268000	True	Flemish t-variant,h-less honderd	tweehonderdachtenzestigduizendste
tweehonderdenachtentzestigduizendste	268000	True	Flemish t-variant,honderd_met_en	tweehonderdenachtenzestigduizendste
tweehonderdnegenenzestigduizendste	269000	True		None
tweeonderdnegenenzestigduizendste	269000	True	h-less honderd	tweehonderdnegenenzestigduizendste
tweehonderdennegenenzestigduizendste	269000	True	honderd_met_en	None
tweehonderdnegenentzestigduizendste	269000	True	Flemish t-variant	tweehonderdnegenenzestigduizendste
tweeonderdnegenentzestigduizendste	269000	True	Flemish t-variant,h-less honderd	tweehonderdnegenenzestigduizendste
tweehonderdennegenentzestigduizendste	269000	True	Flemish t-variant,honderd_met_en	tweehonderdennegenenzestigduizendste
tweehonderdzeventigduizendste	270000	True		None
tweeonderdzeventigduizendste	270000	True	h-less honderd	tweehonderdzeventigduizendste
tweehonderdenzeventigduizendste	270000	True	honderd_met_en	None
tweehonderdtzeventigduizendste	270000	True	Flemish t-variant	tweehonderdzeventigduizendste
tweeonderdtzeventigduizendste	270000	True	Flemish t-variant,h-less honderd	tweehonderdzeventigduizendste
tweehonderdentzeventigduizendste	270000	True	Flemish t-variant,honderd_met_en	tweehonderdenzeventigduizendste
tweehonderdeenenzeventigduizendste	271000	True		None
tweeonderdeenenzeventigduizendste	271000	True	h-less honderd	tweehonderdeenenzeventigduizendste
tweehonderdeneenenzeventigduizendste	271000	True	honderd_met_en	None
tweehonderdeenentzeventigduizendste	271000	True	Flemish t-variant	tweehonderdeenenzeventigduizendste
tweeonderdeenentzeventigduizendste	271000	True	Flemish t-variant,h-less honderd	tweehonderdeenenzeventigduizendste
tweehonderdeneenentzeventigduizendste	271000	True	Flemish t-variant,honderd_met_en	tweehonderdeneenenzeventigduizendste
tweehonderdtweeënzeventigduizendste	272000	True		None
tweeonderdtweeënzeventigduizendste	272000	True	h-less honderd	tweehonderdtweeënzeventigduizendste
tweehonderdentweeënzeventigduizendste	272000	True	honderd_met_en	None
tweehonderdtwee-enzeventigduizendste	272000	True	hyphen_variant	None
tweeonderdtwee-enzeventigduizendste	272000	True	hyphen_variant,h-less honderd	tweehonderdtwee-enzeventigduizendste
tweehonderdentwee-enzeventigduizendste	272000	True	hyphen_variant,honderd_met_en	None
tweehonderdtweeenzeventigduizendste	272000	True	lacking-trema-or-hyphen	tweehonderdtweeënzeventigduizendste
tweeonderdtweeenzeventigduizendste	272000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderdtweeënzeventigduizendste
tweehonderdentweeenzeventigduizendste	272000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdentweeënzeventigduizendste
tweehonderdtweeëntzeventigduizendste	272000	True	Flemish t-variant	tweehonderdtweeënzeventigduizendste
tweeonderdtweeëntzeventigduizendste	272000	True	Flemish t-variant,h-less honderd	tweehonderdtweeënzeventigduizendste
tweehonderdentweeëntzeventigduizendste	272000	True	Flemish t-variant,honderd_met_en	tweehonderdentweeënzeventigduizendste
tweehonderdtwee-entzeventigduizendste	272000	True	Flemish t-variant,hyphen_variant	tweehonderdtwee-enzeventigduizendste
tweeonderdtwee-entzeventigduizendste	272000	True	Flemish t-variant,hyphen_variant,h-less honderd	tweehonderdtwee-enzeventigduizendste
tweehonderdentwee-entzeventigduizendste	272000	True	Flemish t-variant,hyphen_variant,honderd_met_en	tweehonderdentwee-enzeventigduizendste
tweehonderdtweeentzeventigduizendste	272000	True	Flemish t-variant,lacking-trema-or-hyphen	tweehonderdtweeënzeventigduizendste
tweeonderdtweeentzeventigduizendste	272000	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweehonderdtweeënzeventigduizendste
tweehonderdentweeentzeventigduizendste	272000	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	tweehonderdentweeënzeventigduizendste
tweehonderddrieënzeventigduizendste	273000	True		None
tweeonderddrieënzeventigduizendste	273000	True	h-less honderd	tweehonderddrieënzeventigduizendste
tweehonderdendrieënzeventigduizendste	273000	True	honderd_met_en	None
tweehonderddrie-enzeventigduizendste	273000	True	hyphen_variant	None
tweeonderddrie-enzeventigduizendste	273000	True	hyphen_variant,h-less honderd	tweehonderddrie-enzeventigduizendste
tweehonderdendrie-enzeventigduizendste	273000	True	hyphen_variant,honderd_met_en	None
tweehonderddrieenzeventigduizendste	273000	True	lacking-trema-or-hyphen	tweehonderddrieënzeventigduizendste
tweeonderddrieenzeventigduizendste	273000	True	lacking-trema-or-hyphen,h-less honderd	tweehonderddrieënzeventigduizendste
tweehonderdendrieenzeventigduizendste	273000	True	lacking-trema-or-hyphen,honderd_met_en	tweehonderdendrieënzeventigduizendste
tweehonderddrieëntzeventigduizendste	273000	True	Flemish t-variant	tweehonderddrieënzeventigduizendste
tweeonderddrieëntzeventigduizendste	273000	True	Flemish t-variant,h-less honderd	tweehonderddrieënzeventigduizendste
tweehonderdendrieëntzeventigduizendste	273000	True	Flemish t-variant,honderd_met_en	tweehonderdendrieënzeventigduizendste
tweehonderddrie-entzeventigduizendste	273000	True	Flemish t-variant,hyphen_variant	tweehonderddrie-enzeventigduizendste
tweeonderddrie-entzeventigduizendste	273000	True	Flemish t-variant,hyphen_variant,h-less honderd	tweehonderddrie-enzeventigduizendste
tweehonderdendrie-entzeventigduizendste	273000	True	Flemish t-variant,hyphen_variant,honderd_met_en	tweehonderdendrie-enzeventigduizendste
tweehonderddrieentzeventigduizendste	273000	True	Flemish t-variant,lacking-trema-or-hyphen	tweehonderddrieënzeventigduizendste
tweeonderddrieentzeventigduizendste	273000	True	Flemish t-variant,lacking-trema-or-hyphen,h-less honderd	tweehonderddrieënzeventigduizendste
tweehonderdendrieentzeventigduizendste	273000	True	Flemish t-variant,lacking-trema-or-hyphen,honderd_met_en	tweehonderdendrieënzeventigduizendste
tweehonderdvierenzeventigduizendste	274000	True		None
tweeonderdvierenzeventigduizendste	274000	True	h-less honderd	tweehonderdvierenzeventigduizendste
tweehonderdenvierenzeventigduizendste	274000	True	honderd_met_en	None
tweehonderdvierentzeventigduizendste	274000	True	Flemish t-variant	tweehonderdvierenzeventigduizendste
tweeonderdvierentzeventigduizendste	274000	True	Flemish t-variant,h-less honderd	tweehonderdvierenzeventigduizendste
tweehonderdenvierentzeventigduizendste	274000	True	Flemish t-variant,honderd_met_en	tweehonderdenvierenzeventigduizendste
tweehonderdvijfenzeventigduizendste	275000	True		None
tweeonderdvijfenzeventigduizendste	275000	True	h-less honderd	tweehonderdvijfenzeventigduizendste
tweehonderdenvijfenzeventigduizendste	275000	True	honderd_met_en	None
tweehonderdvijfentzeventigduizendste	275000	True	Flemish t-variant	tweehonderdvijfenzeventigduizendste
tweeonderdvijfentzeventigduizendste	275000	True	Flemish t-variant,h-less honderd	tweehonderdvijfenzeventigduizendste
tweehonderdenvijfentzeventigduizendste	275000	True	Flemish t-variant,honderd_met_en	tweehonderdenvijfenzeventigduizendste
tweehonderdzesenzeventigduizendste	276000	True		None
tweeonderdzesenzeventigduizendste	276000	True	h-less honderd	tweehonderdzesenzeventigduizendste
tweehonderdenzesenzeventigduizendste	276000	True	honderd_met_en	None
tweehonderdzesentzeventigduizendste	276000	True	Flemish t-variant	tweehonderdzesenzeventigduizendste
tweeonderdzesentzeventigduizendste	276000	True	Flemish t-variant,h-less honderd	tweehonderdzesenzeventigduizendste
tweehonderdenzesentzeventigduizendste	276000	True	Flemish t-variant,honderd_met_en	tweehonderdenzesenzeventigduizendste
tweehonderdzevenenzeventigduizendste	277000	True		None
tweeonderdzevenenzeventigduizendste	277000	True	h-less honderd	tweehonderdzevenenzeventigduizendste
tweehonderdenzevenenzeventigduizendste	277000	True	honderd_met_en	None
tweehonderdzeuvenenzeventigduizendste	277000	True		tweehonderdzevenenzeventigduizendste
tweeonderdzeuvenenzeventigduizendste	277000	True	h-less honderd	tweehonderdzevenenzeventigduizendste
tweehonderdenzeuvenenzeventigduizendste	277000	True	honderd_met_en	tweehonderdenzevenenzeventigduizendste
tweehonderdzevenentzeventigduizendste	277000	True	Flemish t-variant	tweehonderdzevenenzeventigduizendste
tweeonderdzevenentzeventigduizendste	277000	True	Flemish t-variant,h-less honderd	tweehonderdzevenenzeventigduizendste
tweehonderdenzevenentzeventigduizendste	277000	True	Flemish t-variant,honderd_met_en	tweehonderdenzevenenzeventigduizendste
tweehonderdzeuvenentzeventigduizendste	277000	True	Flemish t-variant	tweehonderdzevenenzeventigduizendste
tweeonderdzeuvenentzeventigduizendste	277000	True	Flemish t-variant,h-less honderd	tweehonderdzevenenzeventigduizendste
tweehonderdenzeuvenentzeventigduizendste	277000	True	Flemish t-variant,honderd_met_en	tweehonderdenzevenenzeventigduizendste
tweehonderdachtenzeventigduizendste	278000	True		None
tweeonderdachtenzeventigduizendste	278000	True	h-less honderd	tweehonderdachtenzeventigduizendste
tweehonderdenachtenzeventigduizendste	278000	True	honderd_met_en	None
tweehonderdachtentzeventigduizendste	278000	True	Flemish t-variant	tweehonderdachtenzeventigduizendste
tweeonderdachtentzeventigduizendste	278000	True	Flemish t-variant,h-less honderd	tweehonderdachtenzeventigduizendste
tweehonderdenachtentzeventigduizendste	278000	True	Flemish t-variant,honderd_met_en	tweehonderdenachtenzeventigduizendste
tweehonderdnegenenzeventigduizendste	279000	True		None
tweeonderdnegenenzeventigduizendste	279000	True	h-less honderd	tweehonderdnegenenzeventigduizendste
tweehonderdennegenenzeventigduizendste	279000	True	honderd_met_en	None
tweehonderdnegenentzeventigduizendste	279000	True	Flemish t-variant	tweehonderdnegenenzeventigduizendste
tweeonderdnegenentzeventigduizendste	279000	True	Flemish t-variant,h-less honderd	tweehonderdnegenenzeventigduizendste
tweehonderdennegenentzeventigduizendste	279000	True	Flemish t-variant,honderd_met_en	tweehonderdennegenenzeventigduizendste
tweehonderdtachtigduizendste	280000	True		None
tweeonderdtachtigduizendste	280000	True	h-less honderd	tweehonderdtachtigduizendste
tweehonderdentachtigduizendste	280000	True	honderd_met_en	None
tweehonderdeenentachtigduizendste	281000	True		None
tweeonderdeenentachtigduizendste	281000	True	h-less honderd	tweehonderdeenentachtigduizendste
